,Unnamed: 0,C_LAT,C_LONG,TYPE,LINK,NOMBRE,GARMINCODE,GIROTIPO,TELEFONO,NOMBRE_VIA,CUADRA,URBANIZACI,DIRECCION,DISTRITO,PROVINCIA,DEPARTAMEN,PAIS,LONGITUDE_x,LATITUDE_x,TOT,orig_ogc_fid,LATITUDE_y,LONGITUDE_y,utm_e,utm_n,population,count_intersections,street_length_avg,street_length_total,streets_per_node_avg,betweenness_centrality_avg,closeness_centrality_avg,clustering_coefficient_avg,street_length_total_ext,primary_length_total_ext,highway_length_total_ext,road_length_total_ext,street_oneway_length_total_ext,fraction_oneway_ext,count_roads_ext,road_lenght_avg_ext,cf,POI_Count,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_RW,N_Est_Services,N_Est_BFA,N_Emp_Mfg,N_Emp_RW,N_Emp_Services,N_Emp_BFA,N_Emp_Tot,fis_score
1005,1005,-12.075441,-77.02294300000001,Hospital,229,Policlinico Nuestra Sra de Guadalupe,0x3002,hospital,472-8467 / 472-4819 / 999005715,AV PALERMO,1.0,UB BALCONCILLO,MEXICO CDRA. 7,LA VICTORIA (LIMA),LIMA,LIMA,PERU,-77.02294300000001,-12.075441,"-77.0229, -12.0754",30,-12.075441,-77.02294300000001,279808.3122,8664295.337000001,25241.0,181.0,78.79319833,22613.64792,3.3315508019999998,0.052822445,0.001001711,0.061675579,19266.81396,1750.1278969999998,1579.245627,22596.18748,14512.05371,0.753215023,287.0,78.73236057,2.485007853,83.0,30.0,35.0,18.0,260.0,334.0,908.0,23.0,59679.0,24606.0,213684.0,4583.0,309321.0,0.5
1006,1006,-12.070528,-77.01696,Hospital,230,Unidad Basica de Atencion Primaria Gamarra,0x3002,hospital,,JR PROLONGACION PARINACOCHAS,11.0,UB MATUTE,,LA VICTORIA (LIMA),LIMA,LIMA,PERU,-77.01696,-12.070528,"-77.017, -12.0705",14437,-12.070528,-77.01696,280446.775,8664842.221,24616.0,143.0,78.60649935,18629.74035,3.55862069,0.05304102,0.001317691,0.006896551999999999,18629.74035,0.0,0.0,18629.74035,13022.007679999999,0.698990294,237.0,78.60649935,1.758118345,316.0,74.0,48.0,194.0,77.0,133.0,313.0,6.0,17215.0,14586.0,51635.0,724.0,85898.0,0.5
1007,1007,-12.08429,-77.002422,Hospital,231,Centro Salud Villa Victoria,0x3002,hospital,,PJE PROPUESTAS,,AH SAN JUAN MASIAS,,SAN BORJA,LIMA,LIMA,PERU,-77.002422,-12.08429,"-77.0024, -12.0843",5414,-12.08429,-77.002422,282047.7714,8663327.045,21764.0,154.0,79.64317888,17919.71525,3.163522013,0.065366616,0.001096896,0.023060797,13107.877779999999,2519.000036,2292.8374329999997,17919.71525,6675.6662240000005,0.509286578,225.0,79.64317888,2.437850917,37.0,12.0,8.0,17.0,113.0,237.0,568.0,22.0,29815.0,19419.0,130045.0,2293.0,189489.0,0.61683055
1008,1008,-12.079766000000001,-77.001779,Hospital,232,Hospital Policial San Ramon,0x3002,hospital,,AV DEL AIRE,10.0,UB TUPAC AMARU,,SAN LUIS (LIMA),LIMA,LIMA,PERU,-77.001779,-12.079766000000001,"-77.0018, -12.0798",3073,-12.079766000000001,-77.001779,282109.4606,8663825.407,24922.0,155.0,78.99346335,18563.46389,3.253164557,0.051023636,0.00138898,0.030590717000000003,18563.46389,0.0,0.0,18563.46389,7748.9420390000005,0.417429747,235.0,78.99346335,1.870291283,50.0,26.0,6.0,18.0,113.0,237.0,568.0,22.0,29815.0,19419.0,130045.0,2293.0,189489.0,0.5
1009,1009,-12.076238,-76.989688,Hospital,233,Centro de Salud de Salamanca,0x3002,hospital,,AV CIRCUNVALACION,23.0,UB SALAMANCA DE MONTERRICO,,ATE,LIMA,LIMA,PERU,-76.989688,-12.076238,"-76.9897, -12.0762",15763,-12.076238,-76.989688,283424.1056,8664233.318,17228.0,194.0,76.56187458,22202.94363,3.1336633660000004,0.051815550999999994,0.001139571,0.040429043,19478.40606,2724.537566,0.0,22202.94363,8045.582743000001,0.413051392,290.0,76.56187458,2.812142298,67.0,32.0,10.0,25.0,267.0,219.0,581.0,24.0,57664.0,24551.0,132845.0,2504.0,228077.0,0.5
1010,1010,-12.062733999999999,-77.039266,Hospital,234,Policlinico Chincha ESSALUD,0x3002,hospital,433-3748 / 433-7846 / 411-8000,JR CHINCHA,2.0,,CHINCHA 226,LIMA,LIMA,LIMA,PERU,-77.039266,-12.062733999999999,"-77.0393, -12.0627",100,-12.062733999999999,-77.039266,278012.0284,8665687.252999999,45648.0,141.0,81.95988152,17867.25417,3.3776223780000003,0.06188647,0.0009576119999999999,0.095337995,17553.417980000002,0.0,296.50066339999995,17849.91864,15893.6817,0.905446547,218.0,81.88036073,3.04002155,76.0,39.0,30.0,7.0,156.0,169.0,447.0,9.0,35588.0,9086.0,141268.0,771.0,191046.0,0.7601831090000001
1011,1011,-12.152460000000001,-76.97223000000001,Hospital,235,Policlinico los Heroes,0x3002,hospital,,,,UB POP CIUDAD DE DIOS ZONA A,,SAN JUAN DE MIRAFLORES,LIMA,LIMA,PERU,-76.97223000000001,-12.152460000000001,"-76.9722, -12.1525",2481,-12.152460000000001,-76.97223000000001,285390.6551,8655805.343,17273.0,214.0,70.61943483,21821.40536,3.224299065,0.044343058,0.001302881,0.013239875,21659.44571,161.9596524,0.0,21821.40536,5782.503977,0.266973775,309.0,70.61943483,1.860727234,24.0,5.0,5.0,14.0,15.0,23.0,53.0,0.0,4954.0,1791.0,6980.0,0.0,14556.0,0.5
1012,1012,-12.150745,-76.988438,Hospital,236,Policlinico Proceres ESSALUD,0x3002,hospital,274-0455,AV PROCERES,4.0,UB SAN ROQUE,AV. PROCERES 440,SURCO,LIMA,LIMA,PERU,-76.988438,-12.150745,"-76.9884, -12.1507",1945,-12.150745,-76.988438,283625.7136,8655991.66,8934.0,136.0,87.80978428,17298.5275,3.1459854010000003,0.059368192,0.001067548,0.081508516,14937.948859999999,2360.578643,0.0,17298.5275,4333.8671939999995,0.290124651,197.0,87.80978428,2.198815144,48.0,14.0,13.0,21.0,162.0,268.0,774.0,16.0,81488.0,38734.0,114211.0,5091.0,253988.0,0.226332687
1013,1013,-12.160672,-76.95711800000001,Hospital,237,Entrada Emergencia Maria Auxiliadora,0x3002,hospital,,AV LOS HEROES,12.0,,,SAN JUAN DE MIRAFLORES,LIMA,LIMA,PERU,-76.95711800000001,-12.160672,"-76.9571, -12.1607",5630,-12.160672,-76.95711800000001,287040.9125,8654909.977,11159.0,244.0,64.40249269,24086.53227,3.269387755,0.036874782,0.00140129,0.003401361,23297.13573,789.3965387000001,0.0,24086.53227,4528.986932,0.19440101899999998,374.0,64.40249269,1.69131146,26.0,6.0,9.0,11.0,15.0,23.0,53.0,0.0,4954.0,1791.0,6980.0,0.0,14556.0,0.262926733
1014,1014,-12.161379,-76.973275,Hospital,238,Clinica Virgen de las Mercedes,0x3002,hospital,,AV SAN JUAN,7.0,UB SAN JUAN ZONA A,,SAN JUAN DE MIRAFLORES,LIMA,LIMA,PERU,-76.973275,-12.161379,"-76.9733, -12.1614",9533,-12.161379,-76.973275,285278.0574,8654819.783,22378.0,198.0,72.1033537,21414.69605,3.212871287,0.04934449,0.001304799,0.015676568000000002,19970.25098,1444.445072,0.0,21414.69605,5653.512399,0.283096712,297.0,72.1033537,2.0788435069999998,67.0,27.0,13.0,27.0,15.0,23.0,53.0,0.0,4954.0,1791.0,6980.0,0.0,14556.0,0.5
1015,1015,-12.085025,-76.97716,Hospital,239,Jockey Salud,0x3002,hospital,,CC JOCKEY PLAZA,,,,SURCO,LIMA,LIMA,PERU,-76.97716,-12.085025,"-76.9772, -12.085",5873,-12.085025,-76.97716,284792.2445,8663269.555,11552.0,123.0,109.7307173,17886.10692,3.048,0.052187779000000004,0.000580133,0.045333332999999996,9736.567714,1602.277092,6547.262110000001,17886.10692,3080.405233,0.316374859,163.0,109.7307173,5.090274061000001,30.0,13.0,2.0,15.0,423.0,465.0,1328.0,39.0,134042.0,62050.0,239408.0,7583.0,466979.0,0.285165728
1016,1016,-12.070574,-77.087435,Hospital,240,Primeros Auxilios,0x3002,hospital,,PARQUE DE LAS LEYENDAS,,,,SAN MIGUEL (LIMA),LIMA,LIMA,PERU,-77.087435,-12.070574,"-77.0874, -12.0706",8970,-12.070574,-77.087435,272780.6592,8664773.711000001,10046.0,192.0,70.73429697,20300.74323,3.173469388,0.051596023,0.001224003,0.046938775999999995,18552.214640000002,1748.528593,0.0,20300.74323,6393.9319829999995,0.344645214,287.0,70.73429697,1.913593959,94.0,38.0,37.0,19.0,14.0,23.0,108.0,7.0,2803.0,1292.0,17979.0,576.0,24087.0,0.21569369
1017,1017,-12.078274,-77.086809,Hospital,241,ESSALUD,0x3002,hospital,,AV LA MARINA,,UB PANDO 2 ETAPA,,SAN MIGUEL (LIMA),LIMA,LIMA,PERU,-77.086809,-12.078274,"-77.0868, -12.0783",3939,-12.078274,-77.086809,272852.4913,8663922.235,10046.0,192.0,70.73429697,20300.74323,3.173469388,0.051596023,0.001224003,0.046938775999999995,18552.214640000002,1748.528593,0.0,20300.74323,6393.9319829999995,0.344645214,287.0,70.73429697,1.913593959,94.0,38.0,37.0,19.0,14.0,23.0,108.0,7.0,2803.0,1292.0,17979.0,576.0,24087.0,0.21569369
1018,1018,-12.087805,-77.072422,Hospital,242,Clinica Rosario,0x3002,hospital,,JR RAMON CASTILLA,9.0,,,MAGDALENA DEL MAR,LIMA,LIMA,PERU,-77.072422,-12.087805,"-77.0724, -12.0878",11173,-12.087805,-77.072422,274428.5191,8662883.02,22173.0,144.0,79.70868238,17376.49276,3.21192053,0.053811280999999996,0.001257587,0.021633554,15961.315709999999,1415.17705,0.0,17376.49276,7356.15018,0.460873672,218.0,79.70868238,1.9725085830000002,33.0,12.0,9.0,12.0,37.0,62.0,261.0,12.0,14288.0,2437.0,75778.0,3432.0,98522.0,0.5
1019,1019,-12.127158,-77.01349499999999,Hospital,243,Clinica Miraflores,0x3002,hospital,444-7004,AV BENAVIDES,18.0,UB ROSEDAL,ENCINAS 141,MIRAFLORES (LIMA),LIMA,LIMA,PERU,-77.01349499999999,-12.127158,"-77.0135, -12.1272",1949,-12.127158,-77.01349499999999,280874.1267,8658571.649,32535.0,152.0,79.81594496,19714.5384,3.360759494,0.054507852999999995,0.001327399,0.031223629,15268.94729,4307.805865,137.7852452,19714.5384,8911.693148999999,0.58364817,247.0,79.81594496,2.090014009,76.0,39.0,24.0,13.0,303.0,519.0,1744.0,100.0,113158.0,54318.0,318100.0,19521.0,525112.0,0.5
1020,1020,-12.1103,-77.04008,Hospital,244,Policlinico Miraflores,0x3002,hospital,,CA JORGE VANDERGHEN,3.0,UB CHACARILLA SANTA CRUZ,VANDERGHEN 315,MIRAFLORES (LIMA),LIMA,LIMA,PERU,-77.04008,-12.1103,"-77.0401, -12.1103",28,-12.1103,-77.04008,277964.1931,8660419.992,17153.0,133.0,80.75400206,16877.58643,3.466165414,0.065975139,0.001234702,0.069674185,15560.80405,1317.926049,0.0,16878.7301,13574.5411,0.872354735,209.0,80.75947414,2.101094645,116.0,58.0,37.0,21.0,316.0,561.0,2224.0,115.0,94594.0,59471.0,538304.0,33567.0,790730.0,0.578654276
1021,1021,-12.103441,-77.029946,Hospital,245,Hospital de la FAP,0x3002,hospital,5135300 anexo: 2700,AV ARAMBURU,2.0,UB BARBONCITO,ARAMBURU CDRA. 2,MIRAFLORES (LIMA),LIMA,LIMA,PERU,-77.029946,-12.103441,"-77.0299, -12.1034",106,-12.103441,-77.029946,279069.0702,8661191.704,18539.0,140.0,89.43524832,19318.01364,3.253424658,0.054230960999999994,0.001012833,0.051369862999999995,14669.328619999998,1802.188979,2846.496041,19318.01364,11502.98498,0.7841521090000001,216.0,89.43524832,2.670634493,45.0,15.0,21.0,9.0,351.0,646.0,2402.0,119.0,102661.0,70899.0,601019.0,34493.0,882992.0,0.5
1022,1022,-12.1103,-77.04008,Hospital,246,Policlinico Miraflores,0x3002,hospital,,CA JORGE VANDERGHEN,3.0,UB CHACARILLA SANTA CRUZ,VANDERGHEN 315,MIRAFLORES (LIMA),LIMA,LIMA,PERU,-77.04008,-12.1103,"-77.0401, -12.1103",28,-12.1103,-77.04008,277964.1931,8660419.992,17153.0,133.0,80.75400206,16877.58643,3.466165414,0.065975139,0.001234702,0.069674185,15560.80405,1317.926049,0.0,16878.7301,13574.5411,0.872354735,209.0,80.75947414,2.101094645,116.0,58.0,37.0,21.0,316.0,561.0,2224.0,115.0,94594.0,59471.0,538304.0,33567.0,790730.0,0.578654276
1023,1023,-12.067335,-77.02889300000001,Hospital,247,Hospital de la Solidaridad,0x3002,hospital,,JR HIPOLITO UNANUE,3.0,,,LA VICTORIA (LIMA),LIMA,LIMA,PERU,-77.02889300000001,-12.067335,"-77.0289, -12.0673",7039,-12.067335,-77.02889300000001,279148.325,8665186.705,25535.0,110.0,91.54395134,17210.26285,3.7927927930000003,0.060693972,0.00127253,0.0060060059999999995,15617.63644,1592.626407,0.0,17210.26285,14307.603309999999,0.9161183479999999,188.0,91.54395134,1.9102191080000002,108.0,26.0,54.0,28.0,233.0,302.0,760.0,15.0,52803.0,23672.0,192903.0,1495.0,276944.0,0.58199015
1024,1024,-12.093352000000001,-77.035294,Hospital,248,Concebir,0x3002,hospital,221 4249,CA LOS OLIVOS,3.0,UB EL ROSARIO,LOS OLIVOS 364,SAN ISIDRO (LIMA),LIMA,LIMA,PERU,-77.035294,-12.093352000000001,"-77.0353, -12.0934",12,-12.093352000000001,-77.035294,278472.8753,8662293.758,34690.0,156.0,82.00183355,19598.43822,3.4358974360000003,0.050029809,0.001006793,0.041880342,17720.06459,1878.37363,0.0,19598.43822,14638.28337,0.826085215,239.0,82.00183355,2.572509035,115.0,61.0,40.0,14.0,181.0,319.0,1300.0,38.0,63978.0,44173.0,338858.0,21325.0,527891.0,0.5
1025,1025,-12.047523,-77.02192,Hospital,249,Clinica San Camilo,0x3002,hospital,427-9192 / 427-0219 / 427-9503 / 426-218,JR ANCASH,8.0,,ANCASH 809,LIMA,LIMA,LIMA,PERU,-77.02192,-12.047523,"-77.0219, -12.0475",34,-12.047523,-77.02192,279894.4309,8667383.048,24392.0,56.0,120.61940449999999,10373.26878,3.2096774189999997,0.07749427099999999,0.001032198,0.037634409,10252.064209999999,0.0,0.0,10252.064209999999,6715.220861,0.6550115879999999,86.0,119.210049,2.7187796939999997,13.0,1.0,3.0,9.0,156.0,169.0,447.0,9.0,35588.0,9086.0,141268.0,771.0,191046.0,0.69719767
1026,1026,-12.12836,-77.017943,Hospital,250,Hospital Casimiro Ulloa,0x3002,hospital,445-5096,AV REPUBLICA DE PANAMA,63.0,UB ROSEDAL,REPUBLICA DE PANAMA 6355,MIRAFLORES (LIMA),LIMA,LIMA,PERU,-77.017943,-12.12836,"-77.0179, -12.1284",90,-12.12836,-77.017943,280396.0832,8658435.337000001,32535.0,152.0,79.81594496,19714.5384,3.360759494,0.054507852999999995,0.001327399,0.031223629,15268.94729,4307.805865,137.7852452,19714.5384,8911.693148999999,0.58364817,247.0,79.81594496,2.090014009,76.0,39.0,24.0,13.0,303.0,519.0,1744.0,100.0,113158.0,54318.0,318100.0,19521.0,525112.0,0.5
1027,1027,-12.088413000000001,-77.033422,Hospital,251,Clinica Santa Monica,0x3002,hospital,441-6210 / 441-6206,AV AREQUIPA,24.0,,AREQUIPA 2449 - 2491,LINCE,LIMA,LIMA,PERU,-77.033422,-12.088413000000001,"-77.0334, -12.0884",51,-12.088413000000001,-77.033422,278675.6416,8662848.512,24274.0,133.0,86.63044103,19405.21879,3.766917293,0.060075153,0.001182982,0.035338346,19408.40729,0.0,0.0,19408.40729,19377.58367,0.998411842,224.0,86.64467539,2.051884051,254.0,142.0,57.0,55.0,208.0,351.0,1448.0,46.0,70854.0,45107.0,359639.0,24413.0,560268.0,0.5643388460000001
1028,1028,-12.118871,-77.036776,Hospital,252,Centro de Salud Miraflores,0x3002,hospital,,AV COMANDANTE ESPINAR,1.0,,,MIRAFLORES (LIMA),LIMA,LIMA,PERU,-77.036776,-12.118871,"-77.0368, -12.1189",15377,-12.118871,-77.036776,278330.5922,8659471.144,27357.0,140.0,78.75207108,18349.23256,3.557142857,0.057886485999999994,0.0013551429999999998,0.081666667,18349.23256,0.0,0.0,18349.23256,16394.36695,0.8934633590000001,233.0,78.75207108,2.0950343609999997,141.0,99.0,28.0,14.0,135.0,242.0,924.0,77.0,30616.0,15298.0,199446.0,12242.0,262839.0,0.5396315660000001
1029,1029,-11.996181,-77.12101700000001,Hospital,253,Centro de Salud,0x3002,hospital,,CA CALLE 3,,UB SAN MARTIN DE PORRES,,CALLAO,CALLAO,CALLAO,PERU,-77.12101700000001,-11.996181,"-77.121, -11.9962",1724,-11.996181,-77.12101700000001,269058.1187,8672977.808,6209.0,152.0,78.79526338,17334.95794,3.155844156,0.051877689000000005,0.001429266,0.008658009,16115.133130000002,1219.8248119999998,0.0,17334.95794,655.7687877999999,0.040692732,220.0,78.79526338,1.8231066480000002,1.0,0.0,0.0,1.0,113.0,19.0,332.0,0.0,20362.0,4403.0,62657.0,0.0,91888.0,0.192330626
1030,1030,-11.879686999999999,-77.019867,Hospital,254,Centro de Salud,0x3002,hospital,,AV TUPAC AMARU,27.0,UB EL PROGRESO SECTOR 1,,CARABAYLLO,LIMA,LIMA,PERU,-77.019867,-11.879686999999999,"-77.0199, -11.8797",1795,-11.879686999999999,-77.019867,279976.5049,8685950.215,9336.0,182.0,75.51798565,22051.251809999998,3.43315508,0.042961799,0.0015253679999999998,0.005347594000000001,20251.92635,1799.3254600000002,0.0,22051.251809999998,2029.738279,0.100224455,292.0,75.51798565,1.5828937330000001,38.0,13.0,6.0,19.0,2.0,4.0,11.0,0.0,990.0,43.0,790.0,0.0,1864.0,0.18911895399999998
1031,1031,-11.887336,-77.023187,Hospital,255,Centro de Salud,0x3002,hospital,,AV TUPAC AMARU,22.0,,,CARABAYLLO,LIMA,LIMA,PERU,-77.023187,-11.887336,"-77.0232, -11.8873",1797,-11.887336,-77.023187,279623.0221,8685106.733,12669.0,159.0,84.68414097,20324.19383,3.117647059,0.047089279000000005,0.0012511310000000002,0.028039216000000002,18201.53015,2122.6636780000003,0.0,20324.19383,2069.108756,0.11367773699999999,240.0,84.68414097,2.43864012,17.0,4.0,7.0,6.0,2.0,4.0,11.0,0.0,990.0,43.0,790.0,0.0,1864.0,0.39774257700000004
1032,1032,-11.941532,-76.984825,Hospital,256,Centro Medico Buen Pastor,0x3002,hospital,,CA CALLE 66,,AH ESMERALDA DE LOS ANDES,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-76.984825,-11.941532,"-76.9848, -11.9415",11992,-11.941532,-76.984825,283850.2008,8679140.285,16921.0,202.0,67.25388942,21319.48295,3.123853211,0.049471642999999996,0.001492123,0.025229357999999997,21319.48295,0.0,0.0,21319.48295,3244.976956,0.152207113,317.0,67.25388942,1.7067870090000001,7.0,0.0,0.0,7.0,40.0,35.0,91.0,0.0,22162.0,1032.0,12518.0,120.0,35974.0,0.5
1033,1033,-11.937439,-76.971408,Hospital,257,Centro de Salud Enrique Montenegro,0x3002,hospital,,AV PROCERES DE LA INDEPENDENCIA,65.0,AH ENRIQUE MONTENEGRO SECTOR 1,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-76.971408,-11.937439,"-76.9714, -11.9374",3506,-11.937439,-76.971408,285306.797,8679604.332999999,12568.0,153.0,75.21242902,18050.98296,3.3164556960000002,0.056267921,0.001592175,0.032700422,17115.74311,935.2398517999999,0.0,18050.98296,2656.793943,0.155225159,240.0,75.21242902,1.802907874,19.0,5.0,4.0,10.0,40.0,35.0,91.0,0.0,22162.0,1032.0,12518.0,120.0,35974.0,0.380705986
1034,1034,-11.937439,-76.971408,Hospital,258,Centro de Salud Enrique Montenegro,0x3002,hospital,,AV PROCERES DE LA INDEPENDENCIA,65.0,AH ENRIQUE MONTENEGRO SECTOR 1,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-76.971408,-11.937439,"-76.9714, -11.9374",3506,-11.937439,-76.971408,285306.797,8679604.332999999,12568.0,153.0,75.21242902,18050.98296,3.3164556960000002,0.056267921,0.001592175,0.032700422,17115.74311,935.2398517999999,0.0,18050.98296,2656.793943,0.155225159,240.0,75.21242902,1.802907874,19.0,5.0,4.0,10.0,40.0,35.0,91.0,0.0,22162.0,1032.0,12518.0,120.0,35974.0,0.380705986
1035,1035,-12.062942999999999,-77.122928,Hospital,259,Hospital Daniel Alcides Carrion,0x3002,hospital,614-7474,AV GUARDIA CHALACA,21.0,UB SE�OR DE LOS MILAGROS,GUARDIA CHALACA 2176,BELLAVISTA (CALLAO),CALLAO,CALLAO,PERU,-77.122928,-12.062942999999999,"-77.1229, -12.0629",101,-12.062942999999999,-77.122928,268908.1708,8665595.987,19285.0,154.0,81.15052721,19719.57811,3.1566265060000003,0.060094703,0.0013087889999999999,0.043574297000000005,14010.291180000002,5709.286934000001,0.0,19719.57811,4037.154563,0.288156364,243.0,81.15052721,2.207073664,35.0,14.0,11.0,10.0,113.0,19.0,332.0,0.0,20362.0,4403.0,62657.0,0.0,91888.0,0.552872703
1036,1036,-12.064124000000001,-77.121315,Hospital,260,Hospital Regional Alberto Sabogal,0x3002,hospital,429-0728,AV GUARDIA CHALACA,22.0,UB SE�OR DE LOS MILAGROS,,BELLAVISTA (CALLAO),CALLAO,CALLAO,PERU,-77.121315,-12.064124000000001,"-77.1213, -12.0641",118,-12.064124000000001,-77.121315,269083.4425,8665464.559,19285.0,154.0,81.15052721,19719.57811,3.1566265060000003,0.060094703,0.0013087889999999999,0.043574297000000005,14010.291180000002,5709.286934000001,0.0,19719.57811,4037.154563,0.288156364,243.0,81.15052721,2.207073664,35.0,14.0,11.0,10.0,113.0,19.0,332.0,0.0,20362.0,4403.0,62657.0,0.0,91888.0,0.552872703
1037,1037,-12.027733,-76.992626,Hospital,261,Centro de Salud Betania,0x3002,hospital,,CA ARTESANIA,,UB BETHANIA,,EL AGUSTINO,LIMA,LIMA,PERU,-76.992626,-12.027733,"-76.9926, -12.0277",3813,-12.027733,-76.992626,283069.3467,8669597.058,28202.0,116.0,83.21195645,14312.45651,3.2118644069999998,0.053911468,0.001180868,0.10734463300000001,12287.829759999999,0.0,2024.6267489999998,14312.45651,2395.69215,0.194964627,172.0,83.21195645,3.384134277,5.0,2.0,1.0,2.0,9.0,5.0,20.0,0.0,4085.0,501.0,5087.0,0.0,12226.0,0.5
1038,1038,-12.022758,-77.000873,Hospital,262,Essalud Agencia SJL,0x3002,hospital,,JR CHINCHAYSUYO,,UB ZARATE,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-77.000873,-12.022758,"-77.0009, -12.0228",13979,-12.022758,-77.000873,282161.4579,8670132.627999999,23697.0,122.0,80.62034182,14350.42084,3.262295082,0.058814298,0.0014995929999999998,0.049180327999999995,14159.10323,191.31761459999998,0.0,14350.42084,3335.612491,0.23558077300000002,178.0,80.62034182,1.639154864,44.0,11.0,11.0,22.0,78.0,49.0,151.0,0.0,31551.0,2053.0,20763.0,120.0,57291.0,0.539135049
1039,1039,-12.004175,-77.006782,Hospital,263,Clinica San Juan Bautista,0x3002,hospital,,AV PROCERES DE LA INDEPENDENCIA,17.0,UB LAS FLORES,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-77.006782,-12.004175,"-77.0068, -12.0042",8444,-12.004175,-77.006782,281503.8731,8672185.859,25381.0,152.0,90.58311024,19203.61937,3.190789474,0.052108749,0.0012312739999999999,0.016447368,18055.676190000002,1147.943186,0.0,19203.61937,4399.395152,0.24365718100000003,212.0,90.58311024,2.240750537,95.0,52.0,16.0,27.0,40.0,35.0,91.0,0.0,22162.0,1032.0,12518.0,120.0,35974.0,0.5
1040,1040,-11.984369000000001,-77.0166,Hospital,264,Puesto Salud Ayacucho,0x3002,hospital,,PJE FERNANDO VII,,ASOC AYACUCHO,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-77.0166,-11.984369000000001,"-77.0166, -11.9844",1846,-11.984369000000001,-77.0166,280420.4354,8674368.752999999,30053.0,156.0,74.09075333,17263.14553,3.048192771,0.062079137,0.00127653,0.02811245,17263.14553,0.0,0.0,17263.14553,3461.26633,0.200500327,233.0,74.09075333,1.9386327019999998,10.0,6.0,2.0,2.0,40.0,35.0,91.0,0.0,22162.0,1032.0,12518.0,120.0,35974.0,0.690081402
1041,1041,-11.984369000000001,-77.0166,Hospital,265,Puesto Salud Ayacucho,0x3002,hospital,,PJE FERNANDO VII,,ASOC AYACUCHO,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-77.0166,-11.984369000000001,"-77.0166, -11.9844",1846,-11.984369000000001,-77.0166,280420.4354,8674368.752999999,30053.0,156.0,74.09075333,17263.14553,3.048192771,0.062079137,0.00127653,0.02811245,17263.14553,0.0,0.0,17263.14553,3461.26633,0.200500327,233.0,74.09075333,1.9386327019999998,10.0,6.0,2.0,2.0,40.0,35.0,91.0,0.0,22162.0,1032.0,12518.0,120.0,35974.0,0.690081402
1042,1042,-11.984369000000001,-77.0166,Hospital,266,Puesto Salud Ayacucho,0x3002,hospital,,PJE FERNANDO VII,,ASOC AYACUCHO,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-77.0166,-11.984369000000001,"-77.0166, -11.9844",1846,-11.984369000000001,-77.0166,280420.4354,8674368.752999999,30053.0,156.0,74.09075333,17263.14553,3.048192771,0.062079137,0.00127653,0.02811245,17263.14553,0.0,0.0,17263.14553,3461.26633,0.200500327,233.0,74.09075333,1.9386327019999998,10.0,6.0,2.0,2.0,40.0,35.0,91.0,0.0,22162.0,1032.0,12518.0,120.0,35974.0,0.690081402
1043,1043,-11.983311,-77.011464,Hospital,267,Centro de Salud Ganimedes,0x3002,hospital,,AV SOL,2.0,UB GANIMEDES,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-77.011464,-11.983311,"-77.0115, -11.9833",1803,-11.983311,-77.011464,280975.0768,8674494.515,30055.0,140.0,85.76638977,18010.94185,3.26056338,0.056689427,0.0012662189999999999,0.038262911000000004,15760.58536,2250.356495,0.0,18010.94185,7491.607347,0.475338141,210.0,85.76638977,2.008433665,44.0,9.0,15.0,20.0,40.0,35.0,91.0,0.0,22162.0,1032.0,12518.0,120.0,35974.0,0.555839769
1044,1044,-11.965937,-77.002427,Hospital,268,Centro de Salud Privado,0x3002,hospital,,AV CANTO GRANDE,,PJ JESUS OROPEZA CHONTA,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-77.002427,-11.965937,"-77.0024, -11.9659",1857,-11.965937,-77.002427,281952.3498,8676426.863,16924.0,211.0,75.10209525,22981.24115,3.144859813,0.044538642,0.001155161,0.028816199,22612.632169999997,368.6089717,0.0,22981.24115,6771.287815000001,0.29944713,306.0,75.10209525,1.901267501,16.0,6.0,2.0,8.0,40.0,35.0,91.0,0.0,22162.0,1032.0,12518.0,120.0,35974.0,0.5
1045,1045,-11.965937,-77.002427,Hospital,269,Centro de Salud Privado,0x3002,hospital,,AV CANTO GRANDE,,PJ JESUS OROPEZA CHONTA,,SAN JUAN DE LURIGANCHO,LIMA,LIMA,PERU,-77.002427,-11.965937,"-77.0024, -11.9659",1857,-11.965937,-77.002427,281952.3498,8676426.863,16924.0,211.0,75.10209525,22981.24115,3.144859813,0.044538642,0.001155161,0.028816199,22612.632169999997,368.6089717,0.0,22981.24115,6771.287815000001,0.29944713,306.0,75.10209525,1.901267501,16.0,6.0,2.0,8.0,40.0,35.0,91.0,0.0,22162.0,1032.0,12518.0,120.0,35974.0,0.5
